twitterUsername,tweetText
lisamurkowski,Alaska's seafood industry is facing numerous challenges because of the ongoing trade dispute and #COVID19. While I'... https://t.co/7yqTBRrJJj
lisamurkowski,My hope is that the Senate will have an opportunity to advance this and move to get necessary relief to Americans.
lisamurkowski,"While the measure is not perfect, there is important support in the bill for things like the PPP (vital to small bu... https://t.co/EQtxFCHk6O"
lisamurkowski,"It's so important that we work to address the continued impacts of the #COVID19 pandemic on businesses, employees,... https://t.co/GV9gUUbvjq"
lisamurkowski,The importance of providing access to transitional housing assistance &amp; wraparound services for victims of domestic... https://t.co/8n9ONTK355
lisamurkowski,I applaud the DOJ's @OVWJustice for providing critical funding for the Transitional Housing Assistance Program to t... https://t.co/UCv0nXhzKg
lisamurkowski,U.S. @Surgeon_General Adams added that there should be an effort to ramp up local support for the vaccine through t... https://t.co/nZ9kpCHIlH
lisamurkowski,"In regards to vaccine transparency, witness @NIHDirector Dr. Collins explained that he was aware and sympathetic wi... https://t.co/ZCJHK5cM3f"
lisamurkowski,"I spoke on the SAVE Act, my legislative effort with @SenatorBraun &amp; @SenatorHassan, which aims to improve public co... https://t.co/eFetrxxGox"
lisamurkowski,"During the hearing I shared my concern over low vaccination rates in Alaska, the safety of the Alaska Native popula... https://t.co/0bobAFzUer"
lisamurkowski,"In light of ongoing efforts to develop a safe and effective vaccine for #COVID19, I took part in a Senate HELP Comm... https://t.co/j9LvaQZ1Yh"
lisamurkowski,That's why I joined my Senate colleagues cosponsoring the bipartisan Local News and Emergency Information Act of 20... https://t.co/MUPTF19jiW
lisamurkowski,"Alaskans rely heavily on local radio stations for their news, but unfortunately, many are struggling to overcome th... https://t.co/7pLJ0BZbc5"
lisamurkowski,A big thank you to all the brave firefighters who continue to serve  and provide a helping hand on behalf of Alaska... https://t.co/NudNkS2GXY
lisamurkowski,"A great opportunity for undergrads in #Alaska: @NOAA is supporting scholarships of up to $9,500 per year for two ye... https://t.co/p5SDmvM8WF"
lisamurkowski,This is great news for Alaska's aviation industry. The @FAANews is also investing in the future of aviation workfor... https://t.co/uMv4FLmVPs
lisamurkowski,"During fall, everybody has their own traditions. In my family--it's our annual fall hunt in the Interior and harvest... https://t.co/RcVJFnsGcE"
lisamurkowski,Had a wonderful time on our annual fall duck hunting trip in the Interior. Great to continue this family tradition... https://t.co/WwSGqye03r
lisamurkowski,"Happy #LaborDay Alaskans. Today is a day to get outside, enjoy the end of summer, and pay tribute to hard-working A... https://t.co/PYfHC3vAEI"
lisamurkowski,Crazy beautiful sunset this weekend at Pt. Woronzof. #Alaska https://t.co/FKJoGI3cXS
lisamurkowski,I urge every American to take some time to support one another as we continue to address #COVID19. Take a moment to... https://t.co/jMyVMBrvsB
lisamurkowski,The unfortunate truth is Alaska consistently tops the charts with some of the highest suicide rates in the country.... https://t.co/NPfUtTJyjV
lisamurkowski,"Even as we move towards renewables, global demand for fossil fuels is expected to continue. So how can we best mana... https://t.co/MJkdozSRe5"
lisamurkowski,"I visited w/ Alaskans in different ways, whether it was utilizing virtual communication or meeting outside (which I... https://t.co/nyjkGoc7Oy"
lisamurkowski,"August this year was a bit different than years past. Typically I'm back in Alaska, traveling for work all over the... https://t.co/Oqf7mmvpNE"
lisamurkowski,"In conjunction with #NationalRecoveryMonth, Governor Dunleavy released a proclamation naming September... https://t.co/V9xendwWp7"
lisamurkowski,Over the past few years Alaska has made progress in providing greater resources for individuals and families facing... https://t.co/1Ez8DrFj4Z
lisamurkowski,"The aviation industry has been hit hard by the economic impacts of the #COVID19 pandemic, which has only emphasized... https://t.co/DDpSWmDFuY"
lisamurkowski,"Over 80% of communities in Alaska are not connected to a road system, making aviation essential. I'm proud to join... https://t.co/nMkQkivnWU"
lisamurkowski,"Pat shared how @UA_System is diligently working to keep students, faculty, &amp; staff safe as classes restart. The Uni... https://t.co/eAJfWvbeju"
lisamurkowski,I had an opportunity to provide Pat with an update about Congressional efforts to support higher learning through t... https://t.co/rBMY5zWguy
lisamurkowski,"I recently sat down with interim @UA_System President, Pat Pitney. Pat shared with me her vision for UA, and her co... https://t.co/Dt8YE2d3eX"
lisamurkowski,"I thank all of our frontline and essential workers at airports, hospitals, schools, grocery stores, and more - for... https://t.co/NHHiWWY36o"
lisamurkowski,The State of Alaska continues to require #COVID19 screening &amp; testing for those visiting the state. Last week I spo... https://t.co/08aLit51xo
lisamurkowski,Our Alaska Census response numbers are low so please help us ensure the @uscensusbureau has a full and accurate... https://t.co/pozgikzDjQ
lisamurkowski,The Alaska Delegation cannot stress enough the importance of participating in the #2020Census. What takes just ten... https://t.co/iC7OTOnwuz
lisamurkowski,I appreciate these Alaskans for taking the time to meet with me. These are important conversations to have - they w... https://t.co/JTQvkaQJUL
lisamurkowski,"Last week in Fairbanks, I sat down with @ExplorFairbanks and members of the local tourism industry to hear about th... https://t.co/SGLQPOJM09"
lisamurkowski,"Right now, @CCHRC_Alaska is designing and building homes that use 80% less energy than comparable homes currently b... https://t.co/hGce3BQLT3"
lisamurkowski,"I had the opportunity to visit @CCHRC_Alaska in Fairbanks, which is at the forefront of improving energy efficiency... https://t.co/fcGJaci6Fb"
lisamurkowski,Congrats to Superintendent Ty Mase of Lake &amp; Peninsula School District on being named Alaska 2021 Superintendent of... https://t.co/6G3Tmafwav
lisamurkowski,We discussed state and federal efforts to address #COVID19 as well as the importance of preparing for the upcoming... https://t.co/63Nep7QPAn
lisamurkowski,"Fairbanks is home to the only diagnostic virology laboratory in the state, the Alaska State Virology Laboratory. I... https://t.co/8O6owoZLft"
lisamurkowski,.@SenBrianSchatz &amp; I called on Defense Secretary Mark Esper to provide updates on how the DoD is preventing &amp; comba... https://t.co/hzckoPFEbS
lisamurkowski,"In 2018, the DoD's network ranked 19th out of 2,891 networks nationwide when it came to peer-to-peer file trading o... https://t.co/jmaqrNgkPo"
lisamurkowski,Thanks to @NSF for recognizing the value of preserving another Alaska Native language. This grant to @SHInstitute w... https://t.co/qvvUPYr72J
lisamurkowski,"In June, I introduced the bipartisan Emergency Family Stabilization Act to help organizations serving vulnerable fa... https://t.co/dYDQ5qWoAD"
lisamurkowski,"For decades now, @CovenantHouseAK has been providing at-risk youth with safe, permanent housing, workforce training... https://t.co/wUPDy3GiFj"
lisamurkowski,I'm encouraged to see so many levels of government &amp; individuals working together to turn the tide on this crisis.... https://t.co/LQVYqu1Zqi
lisamurkowski,"I'd like to thank Tara Sweeney, @ASIndianAffairs, for her leadership on the Operation Lady Justice Task Force, and... https://t.co/wkXtZ1qTdN"
lisamurkowski,"For the first time ever, we provided real dollars to prioritize the crisis of missing and murdered Native Americans... https://t.co/v10YC5xUit"
lisamurkowski,One of the most vulnerable times for an Alaska Native woman is the transition from a village to a hub community/cit... https://t.co/7F9X5OWxxy
lisamurkowski,"Alaska Native &amp; American Indians experience disproportionate rates of homicide &amp; have gone missing at alarming, una... https://t.co/dLNeBuSjWS"
lisamurkowski,The Postmaster General clarified that he had not intended to single out Alaska's bypass mail system and that it is... https://t.co/qkdCUEDFnO
lisamurkowski,".@SenDanSullivan, @RepDonYoung, &amp; I took part in a productive &amp; informative call w/ Postmaster General DeJoy, where... https://t.co/vBoIJDua3T"
lisamurkowski,"For many in rural Alaska, bypass mail is a vital service--delivering food and other vital goods. It's truly a lifeli... https://t.co/YhfiFgWMiq"
lisamurkowski,"RT @Alaska_DHSS: Thanks to the Alaska Department of Fish and Game for this timely reminder about how to safely hunt, fish and trap while al..."
lisamurkowski,"Marine debris is detrimental to wildlife, damaging to our coastlines, costly to communities, &amp; harmful to Alaska's... https://t.co/SdngDNy1lQ"
lisamurkowski,I applaud the administration for making this issue a priority and the many tribal advocates who urged action to mak... https://t.co/bJ2pa8ZlqR
lisamurkowski,I worked hard to secure funding in the FY20 appropriations bill to improve the federal response to the #MMNA crisis... https://t.co/x1J2Xo1Zol
lisamurkowski,"This opening of this office, dedicated to solving cold cases involving missing and murdered American Indians and Al... https://t.co/oeU2hAWKIa"
lisamurkowski,"It was an honor to join the rest of the Alaska Delegation, alongside federal, state, tribal, and local leaders, to... https://t.co/qGqoNwOuPP"
lisamurkowski,".@SenDanSullivan, @repdonyoung &amp; I issued the following statement after a call with U.S. Postmaster General DeJoy r... https://t.co/jtdZcmwzd5"
lisamurkowski,"On August 26th, 1920 -100 years ago today - the #19thAmendment was adopted into the U.S. Constitution. Today on... https://t.co/RBC5p8107j"
lisamurkowski,"Having grown up in Southeast, I know the clean, cost-saving renewable power of hydro. Thank you @NatlHydroAssoc for... https://t.co/Zdf2IPrqS9"
lisamurkowski,Congrats to @CIHousing &amp; the Anchorage Community Land Trust on your Housing Credit excellence award for transformin... https://t.co/pm3ehPONjB
lisamurkowski,We know affordable housing is vital to advancing the shared prosperity of a community. It is important to health an... https://t.co/k84Y5lB2tO
lisamurkowski,".@CDCDirector Robert Redfield stated, ""Nothing can be more important than to try to increase the American public's... https://t.co/vpNe3FxYD9"
lisamurkowski,"As we continue to navigate the #COVID19 pandemic, the need for Americans to get their flu shots is as important as... https://t.co/WdXikHTam2"
lisamurkowski,"Glad to see the growing support of my colleagues for the #PaycheckProtectionProgram Small Business Forgiveness Act,... https://t.co/1LEUprdGSN"
lisamurkowski,"RT @annezinkmd: Given all the robust conversation recently on ""risk factors"" I thought I would share this article on COVID-19, risk and how..."
lisamurkowski,The #COVID19 pandemic has placed unprecedented financial hardships on small businesses across Alaska and hard-worki... https://t.co/MHFnxRGRx3
lisamurkowski,I thank the Administration's timely approval of this grant and appreciate @GovDunleavy &amp; his team for taking quick... https://t.co/Ysqd8sYxAs
lisamurkowski,Good news for AK--@FEMA approved the State of Alaska for a $19.9 million grant under the Lost Wages Assistance Progr... https://t.co/NfkEnM8FfF
lisamurkowski,".@USACEHQ announced the Pebble mine project cannot be permitted as currently proposed, after finding the project wo... https://t.co/R12uFNXeMD"
lisamurkowski,"If you've received the questionnaire in the mail, or you've gotten phone calls, or you have had a Census individual... https://t.co/XJK1oxFERD"
lisamurkowski,"We base formulas for federal fending on it, we use it for voting &amp; apportionment purposes. We can't get these numbe... https://t.co/u2I4TMdnha"
